"SKU";"stock"
"8435629219380";"0"
"8435629219397";"0"
"8435629219403";"0"
"8435629219410";"0"
"8435629219427";"0"
"8435629219540";"0"
"8435629219557";"0"
"8435629219564";"0"
"8435629219588";"0"
"8435629219595";"0"
"8435629219601";"0"
"8435629219618";"0"
"8435629219625";"0"
"8435629219632";"0"
"8435629219649";"0"
"8435629219656";"0"
"8435629219663";"0"
"8435629219670";"0"
"8435629219687";"0"
"8435629219694";"0"
"8435629219724";"379"
"8435629219731";"377"
"8435629219809";"0"
"8435629219816";"0"
"8435629219823";"0"
"8435629219830";"0"
"8435629219847";"0"
"8435629219854";"0"
"8435629219861";"0"
"8435629219878";"0"
"8435629219885";"0"
"8499000700010";"23"
"8499000700027";"6"
"8499000700034";"1"
"8499000700058";"50"
"8499000700065";"35"
"8499000700072";"40"
"8499000700102";"36"
"8499000700119";"4"
"8499000700126";"1"
"8499000700133";"4"
"8499000700140";"70"
"8499000700157";"50"
"8499000700164";"71"
"8499000700195";"4"
"8499000700201";"26"
"8499000700218";"2"
"8499000700225";"30"
"8499000700249";"67"
"8499000700256";"232"
"8499000700263";"160"
"8499000700317";"4"
"8499000700324";"9"
"8499000700331";"3"
"8499000700348";"2"
"8499000700355";"24"
"8499000700362";"24"
"8499000700379";"17"
"8499000700386";"24"
"8499000700393";"17"
"8499000700409";"23"
"8499000700416";"23"
"8499000700423";"22"
"8499000700430";"17"
"8499000700447";"3"
"8499000700454";"14"
"8499000700461";"23"
"8499000700485";"45"
"8499000700492";"50"
"8499000700515";"19"
"8499000700553";"19"
"8499000700560";"25"
"8499000700584";"23"
"8499000700591";"15"
"8499000700621";"89"
"8499000700638";"15"
"8499000700676";"5"
"8499000700683";"18"
"8499000700690";"56"
"8499000700713";"44"
"8499000700720";"11"
"8499000700782";"48"
"8499000700799";"24"
"8499000700867";"1"
"8499000700874";"1"
"8499000700881";"36"
"8499000701178";"36"
"8499000701253";"6"
"8499000701284";"17"
"8499000701314";"26"
"8499000701383";"112"
"8499000701475";"82"
"8499000701482";"21"
"8499000701505";"38"
"8499000701512";"30"
"8499000701536";"38"
"8499000701543";"74"
"8499000701550";"84"
"8499000701567";"100"
"8499000701574";"114"
"8499000701581";"122"
"8499000701598";"93"
"8499000701604";"238"
"8499000701611";"198"
"8499000701628";"182"
"8499000701635";"121"
"8499000701666";"44"
"8499000701673";"0"
"8499000701680";"41"
"8499000701710";"0"
"8499000701727";"6"
"8499000701765";"0"
"8499000701772";"0"
"8499000701789";"4"
"8499000701796";"8"
"8499000701819";"9"
"8499000701826";"13"
"8499000701857";"26"
"8499000701888";"0"
"8499000701895";"0"
"8499000701901";"597"
"8499000701918";"326"
"8499000701925";"613"
"8499000701932";"183"
"8499000701949";"188"
"8499000701956";"194"
"8499000701963";"289"
"8499000701970";"284"
"8499000701987";"301"
"8499000701994";"354"
"8499000702007";"424"
"8499000702014";"423"
"8499000702038";"34"
"8499000702045";"283"
"8499000702052";"306"
"8499000702069";"288"
"8499000702076";"74"
"8499000702236";"35"
"8499000702243";"3"
"8499000702267";"63"
"8499000702274";"106"
"8499000702298";"21"
"8499000702304";"13"
"8499000702328";"20"
"8499000702373";"53"
"8499000702380";"26"
"8499000702397";"17"
"8499000702410";"71"
"8499000702427";"58"
"8499000702441";"59"
"8499000702458";"23"
"8499000702472";"0"
"8499000702489";"28"
"8499000702502";"66"
"8499000702519";"48"
"8499000702533";"29"
"8499000702540";"18"
"8499000702557";"4"
"8499000702564";"8"
"8499000702571";"16"
"8499000702595";"0"
"8499000702618";"18"
"8499000702625";"13"
"8499000702632";"59"
"8499000702649";"70"
"8499000702656";"98"
"8499000702663";"538"
"8499000702670";"284"
"8499000702687";"501"
"8499000702694";"531"
"8499000702700";"510"
"8499000702717";"368"
"8499000702724";"63"
"8499000702731";"606"
"8499000702748";"91"
"8499000702793";"85"
"8499000702830";"23"
"8499000702885";"37"
"8499000702892";"0"
"8499000702908";"44"
"8499000702946";"11"
"8499000703028";"0"
"8499000703035";"0"
"8499000703073";"4"
"8499000703097";"4"
"8499000703172";"30"
"8499000704278";"17"
"8499000704445";"18"
"8499000704469";"15"
"8499000704483";"20"
"8499000704506";"29"
"8499000704513";"24"
"8499000704537";"29"
"8499000704551";"6"
"8499000704568";"12"
"8499000704575";"6"
"8499000704582";"19"
"8499000704605";"29"
"8499000704612";"16"
"8499000704742";"8"
"8499000704780";"47"
"8499000704803";"174"
"8499000704827";"1"
"8499000704834";"1"
"8499000704841";"10"
"8499000704858";"7"
"8499000704926";"4"
"8499000704933";"6"
"8499000705084";"17"
"8499000705091";"1"
"8499000705107";"1"
"8499000705114";"36"
"8499000705121";"2"
"8499000705145";"3"
"8499000705152";"47"
"8499000705169";"35"
"8499000705329";"48"
"8499000705350";"2"
"8499000705374";"1"
"8499000705398";"17"
"8499000705442";"19"
"8499000705558";"90"
"8499000705565";"1"
"8499000705572";"33"
"8499000705589";"4"
"8499000705640";"258"
"8499000705657";"207"
"8499000705664";"229"
"8499000705671";"73"
"8499000705695";"363"
"8499000705718";"1"
"8499000705725";"1"
"8499000705749";"8"
"8499000705770";"4"
"8499000705787";"17"
"8499000705800";"145"
"8499000705817";"81"
"8499000705824";"83"
"8499000705893";"2"
"8499000705916";"20"
"8499000705930";"7"
"8499000705978";"1"
"8499000705985";"1"
"8499000706029";"4"
"8499000706036";"4"
"8499000706050";"1"
"8499000706067";"33"
"8499000706111";"1"
"8499000706128";"10"
"8499000706173";"11"
"8499000706449";"3"
"8499000706456";"20"
"8499000706463";"18"
"8499000706562";"79"
"8499000706579";"74"
"8499000706586";"57"
"8499000706593";"108"
"8499000706609";"39"
"8499000706616";"200"
"8499000706623";"102"
"8499000706630";"247"
"8499000706647";"170"
"8499000706654";"238"
"8499000706661";"168"
"8499000706685";"42"
"8499000706708";"382"
"8499000706715";"444"
"8499000706722";"412"
"8499000706760";"1"
"8499000706777";"1"
"8499000706784";"1"
"8499000706791";"283"
"8499000706807";"231"
"8499000706814";"178"
"8499000706876";"23"
"8499000706883";"15"
"8499000706920";"10"
"8499000706937";"6"
"8499000706968";"10"
"8499000707019";"179"
"8499000707026";"171"
"8499000707033";"155"
"8499000707064";"30"
"8499000707071";"67"
"8499000707118";"34"
"8499000707125";"30"
"8499000707132";"10"
"8499000707149";"34"
"8499000707262";"30"
"8499000707286";"3"
"8499000707354";"34"
"8499000707385";"16"
"8499000707408";"36"
"8499000707415";"21"
"8499000707439";"14"
"8499000707453";"2"
"8499000707507";"44"
"8499000707521";"47"
"8499000707545";"13"
"8499000707569";"34"
"8499000707729";"1"
"8499000707736";"1"
"8499000707750";"1"
"8499000707781";"1"
"8499000707842";"1"
"8499000707859";"1"
"8499000707866";"1"
"8499000707873";"24"
"8499000707880";"6"
"8499000707897";"35"
"8499000707903";"27"
"8499000707910";"0"
"8499000707927";"10"
"8499000707934";"22"
"8499000707941";"22"
"8499000707965";"9"
"8499000707989";"9"
"8499000708436";"24"
"8499000708467";"6"
"8499000708474";"0"
"8499000708481";"27"
"8499000708498";"35"
"8499000708504";"47"
"8499000708511";"23"
"8499000708559";"8"
"8499000708566";"21"
"8499000708610";"57"
"8499000708627";"37"
"8499000708634";"22"
"8499000708924";"306"
"8499000708931";"363"
"8499000708948";"303"
"8499000709020";"4"
"8499000709037";"2"
"8499000709150";"1"
"8499000709174";"1"
"8499000709181";"1"
"8499000709211";"51"
"8499000709228";"37"
"8499000709273";"26"
"8499000709280";"32"
"8499000709297";"30"
"8499000709303";"27"
"8499000709310";"24"
"8499000709327";"1"
"8499000709334";"11"
"8499000709341";"21"
"8499000709358";"20"
"8499000709365";"29"
"8499000709372";"20"
"8499000709389";"23"
"8499000709396";"21"
"8499000709419";"1"
"8499000709426";"6"
"8499000709471";"4"
"8499000709488";"37"
"8499000709495";"36"
"8499000709501";"31"
"8499000709518";"20"
"8499000709525";"18"
"8499000709549";"33"
"8499000709556";"34"
"8499000709563";"34"
"8499000709570";"36"
"8499000709587";"32"
"8499000709594";"32"
"8499000709600";"33"
"8499000709624";"7"
"8499000709631";"17"
"8499000709709";"2"
"8499000709716";"29"
"8499000709723";"16"
"8499000709730";"8"
"8499000709747";"16"
"8499000709754";"8"
"8499000709822";"1"
"8499000709907";"43"
"8499000711221";"17"
"8499000711238";"18"
"8499000711245";"5"
"8499000711474";"1"
"8499000711559";"19"
"8499000712037";"259"
"8499000712051";"87"
"8499000712068";"69"
"8499000712075";"68"
"8499000713300";"25"
"8499000713317";"35"
"8499000713324";"18"
"8499000713614";"14"
"8499000713621";"30"
"8499000713683";"23"
"8499000713744";"6"
"8499000713928";"20"
"8499000714123";"17"
"8499000714253";"8"
"8499000714369";"20"
"8499000714406";"23"
"8499000714536";"14"
"8499000714659";"28"
"8499000714680";"10"
"8499000714710";"7"
"8499000714758";"7"
"8499000714796";"77"
"8499000714802";"42"
"8499000714819";"48"
"8499000714833";"74"
"8499000714840";"61"
"8499000715014";"8"
"8499000715076";"9"
"8499000715137";"4"
"8499000715175";"13"
"8499000715199";"23"
"8499000715212";"70"
"8499000715250";"73"
"8499000715458";"11"
"8499000715496";"11"
"8499000715533";"28"
"8499000715557";"11"
"8499000715571";"22"
"8499000715595";"14"
"8499000715632";"13"
"8499000715656";"30"
"8499000715670";"12"
"8499000715748";"33"
"8499000715809";"6"
"8499000715823";"14"
"8499000715830";"10"
"8499000715847";"15"
"8499000715885";"21"
"8499000715922";"13"
"8499000715991";"4"
"8499000716004";"13"
"8499000716059";"23"
"8499000716066";"4"
"8499000716080";"15"
"8499000716097";"17"
"8499000716127";"2"
"8499000716134";"19"
"8499000716141";"4"
"8499000716158";"12"
"8499000716165";"34"
"8499000717391";"8"
"8499000717407";"4"
"8499000717414";"5"
"8499000718350";"22"
"8499000718404";"28"
"8499000718411";"12"
"8499000718428";"12"
"8499000719210";"4"
"8499000719234";"354"
"8499000719241";"324"
"8499000719258";"130"
"8499000719296";"44"
"8499000719302";"146"
"8499000719319";"96"
"8499000719326";"87"
"8499000719333";"102"
"8499000719340";"366"
"8499000719357";"236"
"8499000719364";"211"
"8499000719425";"217"
"8499000719432";"309"
"8499000719449";"211"
"8499000719456";"92"
"8499000719463";"126"
"8499000719470";"32"
"8499000719487";"66"
"8499000719494";"103"
"8499000719500";"66"
"8499000719517";"41"
"8499000719524";"387"
"8499000719531";"371"
"8499000719548";"317"
"8499000719555";"11"
"8499000719562";"110"
"8499000719609";"408"
"8499000719616";"411"
"8499000719623";"309"
"8499000721916";"25"
"8499000721923";"151"
"8499000721947";"18"
"8499000722135";"66"
"8499000722500";"28"
"8499000722791";"17"
"8499000722807";"13"
"8499000722814";"15"
"8499000722821";"38"
"8499000723057";"330"
"8499000723064";"265"
"8499000723071";"274"
"8499000723088";"121"
"8499000723095";"83"
"8499000723101";"8"
"8499000723118";"448"
"8499000723125";"183"
"8499000723132";"299"
"8499000726010";"11"
"8499000726027";"10"
"8499000726096";"37"
"8499000726126";"61"
"8499000726607";"22"
"8499000726614";"36"
"8499000726638";"17"
"8499000727437";"12"
"8499000727444";"27"
"8499000727543";"11"
"8499000727574";"37"
"8499000728205";"40"
"8499000728595";"12"
"8499000728762";"11"
"8499000728977";"18"
"8499000729868";"15"
"8499000729936";"15"
"8499000729967";"8"
"8499000729974";"46"
"8499000730017";"54"
"8499000730987";"13"
"8499000731038";"11"
"8499000731052";"24"
"8499000731816";"6"
"8499000731823";"8"
"8499000731830";"24"
"8499000731908";"14"
"8499000731915";"17"
"8499000731946";"30"
"8499000732066";"4"
"8499000732110";"7"
"8499000732141";"5"
"8499000732158";"10"
"8499000732165";"3"
"8499000732189";"12"
"8499000732288";"247"
"8499000732400";"28"
"8499000732530";"20"
"8499000732905";"25"
"8499000732998";"15"
"8499000733001";"25"
"8499000733094";"13"
"8499000733100";"15"
"8499000733148";"3"
"8499000733155";"17"
"8499000733216";"8"
"8499000733223";"16"
"8499000733247";"18"
"8499000733254";"18"
"8499000733261";"20"
"8499000733278";"20"
"8499000733308";"12"
"8499000733940";"8"
"8499000734312";"37"
"8499000734329";"24"
"8499000734381";"0"
"8499000734459";"6"
"8499000734497";"20"
"8499000734503";"17"
"8499000734510";"12"
"8499000734527";"48"
"8499000734534";"14"
"8499000735593";"17"
"8499000735678";"8"
"8499000735692";"20"
"8499000735715";"14"
"8499000735722";"33"
"8499000735739";"20"
"8499000735753";"20"
"8499000736965";"108"
"8499000736972";"28"
"8499000737504";"7"
"8499000737566";"4"
"8499000737849";"10"
"8499000737863";"15"
"8499000737894";"25"
"8499000737900";"26"
"8499000737924";"16"
"8499000738198";"8"
"8499000738402";"18"
"8499000738426";"15"
"8499000738464";"25"
"8499000738570";"18"
"8499000738587";"28"
"8499000738594";"25"
"8499000738600";"31"
"8499000738693";"15"
"8499000738716";"19"
"8499000738723";"23"
"8499000738730";"10"
"8499000738792";"38"
"8499000738815";"16"
"8499000738822";"24"
"8499000738921";"20"
"8499000738969";"32"
"8499000740160";"1"
"8499000740177";"295"
"8499000740511";"59"
"8499000740627";"90"
"8499000740634";"86"
"8499000740641";"71"
"8499000740658";"84"
"8499000740665";"230"
"8499000740672";"153"
"8499000740689";"340"
"8499000740696";"309"
"8499000740702";"126"
"8499000740719";"86"
"8499000740726";"254"
"8499000740733";"202"
"8499000740979";"12"
"8499000741143";"81"
"8499000741266";"28"
"8499000741273";"12"
"8499000741280";"31"
"8499000741297";"27"
"8499000741303";"31"
"8499000741440";"1"
"8499000741471";"8"
"8499000741587";"18"
"8499000741600";"94"
"8499000741679";"4"
"8499000742027";"31"
"8499000742126";"18"
"8499000742218";"7"
"8499000742249";"14"
"8499000743338";"10"
"8499000743345";"24"
"8499000743369";"17"
"8499000743413";"8"
"8499000743611";"73"
"8499000743628";"23"
"8499000743642";"4"
"8499000743680";"114"
"8499000744083";"27"
"8499000745301";"169"
"8499000745318";"278"
"8499000745325";"191"
"8499000745332";"96"
"8499000745370";"11"
"8499000745684";"44"
"8499000745691";"38"
"8499000745707";"44"
"8499000745714";"31"
"8499000745738";"6"
"8499000745752";"9"
"8499000745776";"23"
"8499000745837";"4"
"8499000745844";"38"
"8499000745851";"23"
"8499000745868";"30"
"8499000745875";"52"
"8499000745899";"16"
"8499000745905";"3"
"8499000746650";"12"
"8499000746667";"17"
"8499000746698";"13"
"8499000746704";"18"
"8499000746841";"72"
"8499000746865";"20"
"8499000746889";"20"
"8499000747183";"22"
"8499000747404";"41"
"8499000747411";"11"
"8499000747480";"14"
"8499000747541";"14"
"8499000747596";"31"
"8499000747602";"31"
"8499000747633";"9"
"8499000747756";"7"
"8499000747763";"11"
"8499000747862";"3"
"8499000747886";"12"
"8499000747930";"35"
"8499000748531";"1"
"8499000748760";"2"
"8499000748784";"17"
"8499000748814";"26"
"8499000748821";"6"
"8499000748852";"50"
"8499000750503";"16"
"8499000750527";"2275"
"8499000750534";"1139"
"8499000750541";"1301"
"8499000750558";"4767"
"8499000750565";"2452"
"8499000750572";"31"
"8499000750589";"2128"
"8499000750596";"1110"
"8499000750602";"325"
"8499000750619";"276"
"8499000750626";"2121"
"8499000750633";"1686"
"8499000750640";"1307"
"8499000750657";"535"
"8499000750664";"1661"
"8499000750671";"416"
"8499000750688";"591"
"8499000750695";"916"
"8499000750701";"624"
"8499000750718";"703"
"8499000750725";"1476"
"8499000750732";"808"
"8499000750749";"649"
"8499000750756";"1403"
"8499000750763";"480"
"8499000750770";"643"
"8499000750787";"388"
"8499000750794";"408"
"8499000750800";"461"
"8499000750848";"1"
"8499000750862";"25"
"8499000750893";"4"
"8499000751166";"58"
"8499000751807";"62"
"8499000752125";"5"
"8499000752156";"190"
"8499000752194";"50"
"8499000752224";"1"
"8499000752231";"2"
"8499000752255";"39"
"8499000752262";"101"
"8499000752279";"88"
"8499000752774";"47"
"8499000752798";"35"
"8499000752989";"34"
"8499000753023";"141"
"8499000753030";"450"
"8499000753047";"99"
"8499000753061";"122"
"8499000753078";"100"
"8499000753290";"42"
"8499000753313";"81"
"8499000753535";"14"
"8499000753566";"7"
"8499000753641";"3"
"8499000753702";"71"
"8499000753788";"21"
"8499000754297";"27"
"8499000754303";"51"
"8499000755317";"168"
"8499000755416";"3"
"8499000755430";"3"
"8499000755447";"4"
"8499000755492";"5"
"8499000755522";"4"
"8499000755539";"1"
"8499000755553";"5"
"8499000755577";"2"
"8499000755607";"14"
"8499000755614";"26"
"8499000757502";"2"
"8499000757649";"4"
"8499000757694";"5"
"8499000757854";"7"
"8499000757885";"20"
"8499000757892";"25"
"8499000757908";"24"
"8499000757960";"269"
"8499000757977";"225"
"8499000758004";"21"
"8499000758011";"1"
"8499000758028";"5"
"8499000758035";"12"
"8499000758042";"65"
"8499000758059";"378"
"8499000758073";"13"
"8499000758103";"37"
"8499000758127";"20"
"8499000758141";"12"
"8499000758165";"24"
"8499000758189";"28"
"8499000758196";"12"
"8499000758202";"24"
"8499000758219";"18"
"8499000758226";"17"
"8499000758257";"11"
"8499000758554";"32"
"8499000758585";"2"
"8499000758592";"60"
"8499000758660";"24"
"8499000758721";"37"
"8499000758776";"198"
"8499000758783";"159"
"8499000758790";"239"
"8499000758806";"99"
"8499000758813";"86"
"8499000758875";"60"
"8499000758929";"216"
"8499000758936";"276"
"8499000758950";"232"
"8499000758967";"190"
"8499000758974";"275"
"8499000759018";"4"
"8499000759049";"21"
"8499000759063";"21"
"8499000759070";"30"
"8499000759087";"16"
"8499000759094";"29"
"8499000759230";"15"
"8499000759278";"7"
"8499000759360";"26"
"8499000759384";"17"
"8499000759407";"34"
"8499000759421";"21"
"8499000759469";"12"
"8499000759599";"30"
"8499000759667";"22"
"8499000760298";"10"
"8499000760304";"40"
"8499000760403";"38"
"8499000760533";"31"
"8499000760540";"24"
"8499000760557";"14"
"8499000760564";"33"
"8499000760649";"4"
"8499000760663";"38"
"8499000760670";"51"
"8499000760687";"49"
"8499000760694";"172"
"8499000760700";"232"
"8499000760755";"163"
"8499000760762";"0"
"8499000760779";"235"
"8499000760786";"112"
"8499000760793";"34"
"8499000760809";"165"
"8499000760823";"93"
"8499000760885";"35"
"8499000761318";"3"
"8499000761325";"10"
"8499000761363";"36"
"8499000761370";"13"
"8499000761424";"36"
"8499000761431";"34"
"8499000761448";"45"
"8499000763299";"17"
"8499000763305";"15"
"8499000763312";"10"
"8499000763442";"30"
"8499000763459";"23"
"8499000763466";"12"
"8499000764586";"19"
"8499000764593";"12"
"8499000764609";"17"
"8499000764623";"29"
"8499000764630";"26"
"8499000764661";"12"
"8499000764685";"16"
"8499000764692";"29"
"8499000764708";"25"
"8499000764715";"11"
"8499000764845";"1"
"8499000764852";"14"
"8499000764869";"4"
"8499000764883";"4"
"8499000764890";"2"
"8499000764906";"2"
"8499000765354";"68"
"8499000765361";"11"
"8499000765408";"39"
"8499000765439";"4"
"8499000765446";"11"
"8499000765507";"32"
"8499000765552";"22"
"8499000765569";"38"
"8499000765606";"26"
"8499000765613";"45"
"8499000765620";"56"
"8499000766368";"10"
"8499000766450";"9"
"8499000766559";"103"
"8499000767044";"1"
"8499000767051";"79"
"8499000767068";"27"
"8499000767075";"83"
"8499000767082";"19"
"8499000767112";"30"
"8499000767129";"268"
"8499000767136";"159"
"8499000767143";"166"
"8499000767150";"243"
"8499000767181";"46"
"8499000767204";"86"
"8499000767228";"57"
"8499000767242";"25"
"8499000767280";"78"
"8499000767310";"16"
"8499000767327";"108"
"8499000767341";"11"
"8499000767358";"121"
"8499000767563";"1"
"8499000767594";"52"
"8499000767815";"7"
"8499000768416";"6"
"8499000768430";"5"
"8499000768485";"10"
"8499000769925";"26"
"8499000770808";"72"
"8499000770891";"48"
"8499000770983";"1"
"8499000770990";"227"
"8499000771041";"15"
"8499000771058";"15"
"8499000771065";"2567"
"8499000771072";"2737"
"8499000771089";"503"
"8499000772338";"25"
"8499000772406";"4"
"8499000772475";"17"
"8499000772482";"20"
"8499000772505";"3"
"8499000772512";"8"
"8499000772529";"48"
"8499000772543";"1"
"8499000772871";"16"
"8499000772901";"6"
"8499000772963";"9"
"8499000773113";"8"
"8499000773137";"14"
"8499000773151";"17"
"8499000774189";"56"
"8499000774196";"59"
"8499000774202";"7"
"8499000774226";"2"
"8499000774240";"58"
"8499000774271";"30"
"8499000774349";"20"
"8499000774356";"10"
"8499000774363";"116"
"8499000774370";"14"
"8499000774417";"35"
"8499000774806";"93"
"8499000774813";"85"
"8499000774837";"6"
"8499000774844";"79"
"8499000774851";"43"
"8499000774998";"100"
"8499000775001";"43"
"8499000775018";"58"
"8499000775179";"1"
"8499000775186";"1"
"8499000775292";"18"
"8499000775346";"112"
"8499000775360";"40"
"8499000775377";"32"
"8499000775384";"1"
"8499000775414";"69"
"8499000775421";"28"
"8499000775438";"48"
"8499000775469";"107"
"8499000775476";"13"
"8499000775483";"2"
"8499000775513";"124"
"8499000775728";"67"
"8499000775742";"39"
"8499000775759";"1"
"8499000775766";"25"
"8499000775780";"109"
"8499000775872";"23"
"8499000775919";"2"
"8499000775926";"4"
"8499000775933";"2"
"8499000776114";"21"
"8499000776268";"18"
"8499000776275";"69"
"8499000776299";"12"
"8499000776343";"16"
"8499000776350";"7"
"8499000776367";"8"
"8499000776404";"407"
"8499000776411";"0"
"8499000776510";"13"
"8499000776527";"13"
"8499000776565";"1"
"8499000776596";"36"
"8499000776664";"18"
"8499000776732";"1"
"8499000776749";"6"
"8499000776800";"1"
"8499000776855";"5"
"8499000776923";"19"
"8499000776961";"19"
"8499000777012";"9"
"8499000777029";"94"
"8499000777036";"18"
"8499000777043";"18"
"8499000777791";"1"
"8499000777807";"4"
"8499000777821";"4"
"8499000777906";"114"
"8499000777920";"28"
"8499000777968";"42"
"8499000777975";"31"
"8499000777982";"6"
"8499000778187";"27"
"8499000778262";"34"
"8499000778286";"185"
"8499000778330";"1"
"8499000778347";"30"
"8499000778361";"35"
"8499000778408";"18"
"8499000778415";"12"
"8499000778422";"2"
"8499000778439";"6"
"8499000778446";"11"
"8499000778460";"5"
"8499000778491";"30"
"8499000778507";"25"
"8499000778514";"57"
"8499000778606";"10"
"8499000778958";"3"
"8499000778972";"51"
"8499000778989";"20"
"8499000778996";"53"
"8499000779009";"21"
"8499000779023";"37"
"8499000779047";"2"
"8499000779061";"2"
"8499000779108";"1"
"8499000779177";"12"
"8499000779207";"39"
"8499000779214";"16"
"8499000779221";"690"
"8499000779276";"20"
"8499000779467";"379"
"8499000779481";"97"
"8499000779498";"240"
"8499000779504";"93"
"8499000779511";"206"
"8499000779528";"276"
"8499000779535";"18"
"8499000779542";"31"
"8499000779559";"345"
"8499000779566";"160"
"8499000779580";"183"
"8499000779597";"48"
"8499000779603";"85"
"8499000779627";"2"
"8499000779764";"237"
"8499000779948";"34"
"8499000779955";"10"
"8499000780197";"47"
"8499000780449";"11"
"8499000780463";"18"
"8499000780555";"58"
"8499000780562";"127"
"8499000780579";"84"
"8499000780586";"79"
"8499000780661";"28"
"8499000780722";"16"
"8499000780753";"19"
"8499000780760";"113"
"8499000781354";"18"
"8499000781514";"62"
"8499000781521";"49"
"8499000781538";"73"
"8499000781545";"24"
"8499000781583";"20"
"8499000781590";"1"
"8499000781682";"34"
"8499000781699";"30"
"8499000781705";"36"
"8499000781736";"7"
"8499000781767";"3"
"8499000781798";"1"
"8499000781828";"81"
"8499000781842";"13"
"8499000781859";"5"
"8499000781897";"31"
"8499000781965";"25"
"8499000782528";"1"
"8499000782863";"3"
"8499000783358";"42"
"8499000783396";"23"
"8499000784638";"20"
"8499000784645";"20"
"8499000784652";"31"
"8499000785338";"16"
"8499000785345";"12"
"8499000785352";"16"
"8499000785369";"18"
"8499000785376";"25"
"8499000785383";"18"
"8499000785390";"15"
"8499000785406";"18"
"8499000785413";"27"
"8499000785420";"2"
"8499000785437";"14"
"8499000787271";"1"
"8499000787530";"29"
"8499000787592";"3"
"8499000787646";"13"
"8499000787691";"12"
"8499000787752";"3"
"8499000787776";"3"
"8499000787790";"14"
"8499000787868";"17"
"8499000787882";"375"
"8499000787899";"152"
"8499000787905";"338"
"8499000787912";"92"
"8499000787936";"77"
"8499000788056";"496"
"8499000788063";"521"
"8499000788070";"468"
"8499000788087";"185"
"8499000788094";"0"
"8499000788254";"37"
"8499000788261";"24"
"8499000788292";"53"
"8499000788407";"20"
"8499000788421";"5"
"8499000788445";"25"
"8499000788452";"43"
"8499000788469";"23"
"8499000788476";"8"
"8499000788490";"31"
"8499000788506";"34"
"8499000788513";"25"
"8499000788520";"16"
"8499000788544";"9"
"8499000788551";"7"
"8499000788575";"18"
"8499000788612";"303"
"8499000788629";"140"
"8499000788636";"127"
"8499000788643";"70"
"8499000788667";"96"
"8499000788674";"134"
"8499000788681";"70"
"8499000788704";"168"
"8499000788728";"119"
"8499000788735";"277"
"8499000788742";"236"
"8499000788759";"4"
"8499000788766";"27"
"8499000788797";"29"
"8499000788803";"111"
"8499000788810";"21"
"8499000788827";"777"
"8499000788834";"578"
"8499000788841";"248"
"8499000788858";"414"
"8499000788865";"349"
"8499000788872";"8"
"8499000788889";"161"
"8499000788926";"24"
"8499000788957";"12"
"8499000788971";"9"
"8499000788988";"15"
"8499000789008";"4"
"8499000789077";"1"
"8499000789084";"3"
"8499000789107";"1"
"8499000789169";"116"
"8499000789176";"276"
"8499000789183";"257"
"8499000789213";"9"
"8499000789220";"26"
"8499000789282";"6"
"8499000789336";"10"
"8499000789343";"5"
"8499000789374";"15"
"8499000789398";"27"
"8499000789459";"188"
"8499000789527";"56"
"8499000789558";"34"
"8499000789602";"7"
"8499000789626";"977"
"8499000789633";"66"
"8499000789640";"186"
"8499000789657";"50"
"8499000789749";"64"
"8499000789817";"18"
"8499000789848";"14"
"8499000789862";"163"
"8499000789893";"117"
"8499000789961";"91"
"8499000790073";"3"
"8499000790141";"1"
"8499000790196";"32"
"8499000790202";"13"
"8499000790240";"15"
"8499000790264";"29"
"8499000790332";"127"
"8499000790394";"27"
"8499000790417";"2"
"8499000790448";"19"
"8499000790455";"32"
"8499000790462";"4"
"8499000790677";"0"
"8499000790691";"51"
"8499000790783";"3"
"8499000790806";"1"
"8499000790905";"29"
"8499000790943";"11"
"8499000791131";"1"
"8499000791230";"75"
"8499000791254";"6"
"8499000791278";"13"
"8499000791308";"53"
"8499000791315";"40"
"8499000791322";"48"
"8499000791339";"14"
"8499000792206";"18"
"8499000792213";"34"
"8499000792220";"189"
"8499000792268";"87"
"8499000792305";"43"
"8499000792329";"4"
"8499000792367";"20"
"8499000792381";"22"
"8499000792428";"7"
"8499000792466";"23"
"8499000792473";"18"
"8499000792480";"40"
"8499000792497";"29"
"8499000792510";"95"
"8499000792534";"142"
"8499000792572";"39"
"8499000792589";"116"
"8499000792596";"97"
"8499000792602";"107"
"8499000792619";"2341"
"8499000792633";"66"
"8499000792657";"4"
"8499000793111";"17"
"8499000793128";"7"
"8499000793135";"13"
"8499000793159";"8"
"8499000793166";"12"
"8499000793173";"35"
"8499000793180";"71"
"8499000793241";"30"
"8499000793289";"1"
"8499000793296";"8"
"8499000793357";"69"
"8499000793364";"7"
"8499000793371";"64"
"8499000793456";"5"
"8499000793531";"7"
"8499000793548";"8"
"8499000793869";"22"
"8499000793876";"3"
"8499000793883";"4"
"8499000793937";"20"
"8499000793968";"1"
"8499000794019";"24"
"8499000794026";"58"
"8499000794156";"51"
"8499000794170";"43"
"8499000794187";"36"
"8499000795092";"18"
"8499000795146";"7"
"8499000795306";"4"
"8499000795375";"2"
"8499000795412";"77"
"8499000795597";"1"
"8499000795603";"1"
"8499000795627";"1"
"8499000795634";"67"
"8499000795641";"4"
"8499000795658";"5"
"8499000795672";"1"
"8499000795689";"8"
"8499000795696";"25"
"8499000795702";"65"
"8499000796259";"15"
"8499000796525";"41"
"8499000796532";"5"
"8499000796549";"23"
"8499000796556";"19"
